512 	 511 	 10 	 0.30 
 
7	-24	0
110	6	0
228	11	0
346	-4	0
438	0	0
506	8	0
555	10	0
691	-14	7
810	-13	7
867	24	7
1002	-15	7
1079	-2	7
1183	3	7
1287	-37	7
1403	-30	7
1504	23	5
1587	-18	5
1673	-9	5
1823	34	5
1899	-1	5
1984	40	5
2098	0	5
2211	35	5
2283	34	5
2361	-34	3
2488	-1	3
2613	32	3
2696	-9	3
2784	1	3
2913	-19	3
2998	-31	3
3121	13	3
-29	61	0
104	89	0
213	97	0
296	93	0
401	115	0
483	97	0
614	128	0
709	121	0
789	96	7
888	125	7
968	91	7
1074	86	7
1220	91	7
1301	83	7
1406	98	5
1455	82	5
1583	107	5
1721	100	5
1775	111	5
1947	59	5
1986	105	5
2091	111	5
2197	85	5
2300	118	3
2406	64	3
2459	121	3
2593	118	3
2706	63	3
2792	120	3
2871	145	3
2995	74	3
3101	119	3
6	178	0
120	172	0
213	196	0
303	215	0
418	216	0
466	216	0
639	196	0
714	178	0
770	209	0
874	203	7
1000	212	7
1115	155	7
1203	219	7
1293	206	7
1350	159	5
1521	211	5
1631	202	5
1706	206	5
1805	208	5
1936	211	5
2041	212	5
2079	190	5
2211	223	5
2266	216	3
2399	214	3
2515	206	3
2637	233	3
2691	189	3
2832	221	3
2924	217	3
3000	184	3
3091	184	3
-8	310	0
64	334	0
186	287	0
290	301	0
396	289	0
529	270	0
573	323	0
733	259	0
800	330	7
899	313	7
973	315	7
1110	302	7
1174	260	7
1295	306	7
1427	286	5
1508	298	5
1587	292	5
1725	267	5
1813	303	5
1915	305	5
1994	293	5
2068	277	5
2231	278	5
2290	311	3
2396	295	3
2494	306	3
2627	295	3
2731	258	3
2816	272	3
2894	316	3
3015	294	3
3085	274	3
-43	404	0
119	390	0
191	391	0
303	384	0
405	410	0
493	442	0
616	404	0
713	370	0
782	417	0
937	422	7
1031	398	7
1073	379	7
1191	421	7
1260	409	7
1428	393	7
1509	405	7
1578	391	5
1673	412	5
1797	408	5
1889	423	5
1986	372	5
2086	378	5
2166	411	5
2275	361	3
2372	405	3
2490	439	3
2629	440	3
2736	413	3
2807	406	3
2922	382	3
2963	415	3
3120	392	3
-21	464	0
104	460	0
246	531	0
290	510	0
353	520	0
508	499	0
618	520	0
705	476	0
784	514	7
885	527	7
1017	467	7
1101	498	6
1232	506	6
1287	499	7
1416	460	7
1508	530	5
1606	532	5
1694	481	5
1790	524	5
1911	486	5
1978	502	5
2089	480	5
2188	493	5
2297	506	3
2365	473	3
2504	487	3
2608	506	3
2688	504	3
2804	495	3
2885	502	3
2982	477	3
3120	533	3
13	601	0
102	589	0
184	613	0
262	588	0
394	572	0
471	632	0
557	594	0
731	579	0
802	596	7
868	596	6
1032	642	6
1080	610	6
1232	631	6
1296	638	6
1409	596	6
1532	573	5
1603	579	5
1694	557	5
1779	586	5
1917	595	5
1972	566	5
2095	601	5
2217	592	5
2306	585	3
2405	623	3
2542	570	3
2594	600	3
2727	574	3
2786	594	3
2887	585	3
3016	598	3
3126	594	3
24	693	0
131	703	0
175	704	0
297	734	0
415	666	0
470	709	0
624	694	0
706	731	7
803	691	7
893	697	6
1020	690	6
1083	700	6
1190	700	6
1277	695	6
1431	720	6
1506	718	6
1597	744	5
1702	701	5
1786	690	5
1913	688	5
1975	705	4
2093	700	4
2159	671	4
2286	734	4
2438	686	3
2512	681	3
2580	746	3
2686	711	2
2759	734	2
2882	681	2
3013	685	3
3096	657	3
-36	809	8
101	832	1
214	791	0
293	825	1
432	783	0
500	813	1
613	804	1
667	790	1
756	812	6
923	804	6
995	798	6
1107	788	6
1166	804	6
1319	803	6
1410	796	6
1497	796	6
1642	799	5
1686	764	5
1776	814	5
1904	799	4
1992	802	4
2104	818	4
2199	810	4
2288	772	4
2441	798	9
2496	823	3
2605	801	2
2691	792	2
2801	796	2
2898	757	2
3035	844	2
3092	790	2
0	910	8
108	913	1
200	880	1
269	869	1
404	926	1
528	898	1
595	903	1
716	872	6
815	942	6
927	898	6
970	908	6
1083	900	6
1215	906	6
1273	850	6
1385	903	6
1539	934	6
1600	889	6
1709	894	4
1822	858	4
1885	945	4
2030	931	4
2089	891	4
2200	922	4
2314	860	4
2403	882	2
2535	887	2
2618	904	2
2691	923	2
2791	903	2
2878	893	2
3007	890	2
3119	903	2
2	1004	1
142	1007	1
177	1015	1
293	1018	1
371	1013	1
512	1016	1
611	963	1
702	984	1
793	991	1
912	1040	6
1030	993	6
1098	992	6
1209	1007	6
1280	1006	6
1420	997	6
1517	1003	4
1590	964	4
1727	972	4
1793	971	4
1907	967	4
2018	973	4
2124	976	4
2204	1030	4
2295	1015	2
2406	1002	2
2483	996	2
2607	991	2
2693	987	2
2794	1034	2
2913	1003	2
2993	956	2
3139	989	2
-6	1131	1
131	1069	1
193	1071	1
277	1068	1
441	1122	1
492	1127	1
609	1129	1
688	1122	1
782	1084	1
946	1124	6
1030	1109	6
1058	1087	6
1168	1098	6
1278	1080	6
1359	1142	6
1545	1108	4
1608	1104	4
1739	1097	4
1795	1132	4
1925	1145	4
1975	1128	4
2124	1089	4
2174	1089	4
2265	1063	2
2412	1106	2
2529	1099	2
2609	1105	2
2684	1075	2
2835	1136	2
2896	1126	2
3020	1078	2
3108	1089	2
24	1190	1
107	1199	1
203	1221	1
298	1177	1
369	1197	1
472	1165	1
591	1164	1
719	1214	1
822	1207	1
879	1198	1
984	1190	6
1087	1162	6
1168	1232	6
1293	1186	6
1375	1186	6
1498	1207	4
1596	1207	4
1718	1206	4
1823	1241	4
1864	1190	4
1988	1155	4
2140	1177	4
2198	1178	4
2300	1190	4
2372	1213	2
2546	1205	2
2593	1196	2
2692	1212	2
2805	1195	2
2913	1221	2
3019	1215	2
3108	1208	2
-26	1297	1
122	1289	1
211	1289	1
312	1294	1
363	1307	1
503	1341	1
605	1271	1
723	1259	1
806	1279	1
935	1335	6
1019	1306	6
1086	1308	6
1207	1337	6
1317	1307	6
1431	1313	4
1525	1322	4
1608	1313	4
1725	1317	4
1794	1301	4
1869	1327	4
1999	1256	4
2107	1307	4
2214	1290	4
2275	1291	2
2424	1295	2
2506	1297	2
2552	1286	2
2700	1293	2
2761	1333	2
2900	1269	2
3019	1268	2
3073	1288	2
4	1399	1
74	1396	1
155	1437	1
286	1395	1
396	1398	1
475	1428	1
608	1371	1
706	1373	1
782	1432	1
854	1352	1
990	1394	6
1110	1385	6
1232	1375	6
1317	1445	6
1425	1427	6
1496	1381	4
1620	1381	4
1673	1399	4
1824	1384	4
1917	1410	4
2040	1403	4
2111	1382	4
2209	1427	4
2259	1356	4
2437	1409	2
2499	1427	2
2611	1383	2
2711	1381	2
