512 	 511 	 10 	 0.30 
 
-19	35	0
105	3	0
242	20	0
319	14	0
438	8	0
484	0	0
608	-5	0
705	-24	8
767	-41	8
878	-30	8
968	8	8
1110	16	8
1195	-3	8
1330	-1	6
1399	-2	6
1465	1	6
1638	-8	6
1729	5	6
1834	-16	6
1870	-8	6
1979	25	4
2119	-19	4
2211	38	4
2264	37	4
2394	24	4
2461	-4	4
2609	-6	3
2688	-12	3
2840	-34	3
2902	-27	3
3041	-19	3
3096	-23	3
-13	98	0
79	107	0
202	88	0
282	87	0
361	108	0
523	79	0
604	77	0
660	53	0
796	104	8
895	103	8
1005	106	8
1136	91	8
1184	99	6
1267	104	6
1392	99	6
1507	103	6
1633	105	6
1675	81	6
1767	92	6
1889	130	4
1985	96	4
2079	119	4
2234	69	4
2315	62	4
2409	134	4
2526	71	3
2595	149	3
2686	89	3
2789	93	3
2904	105	3
3024	101	3
3096	141	3
10	200	0
123	193	0
180	220	0
307	178	0
393	178	0
494	181	0
593	182	0
692	174	8
789	206	8
926	187	8
1004	200	8
1129	159	6
1231	176	6
1316	236	6
1381	173	6
1517	217	6
1636	211	6
1708	181	6
1768	181	6
1872	177	4
2015	203	4
2074	163	4
2210	210	4
2299	207	4
2375	151	4
2538	183	3
2571	191	3
2711	200	3
2827	176	3
2905	176	3
2994	227	3
3114	193	3
-12	296	0
133	308	0
196	311	0
305	310	0
431	300	0
500	300	0
613	283	0
721	300	8
757	322	8
948	291	8
974	333	8
1098	302	8
1168	310	8
1293	299	8
1408	269	6
1503	310	6
1601	290	6
1704	310	6
1816	286	4
1883	295	4
1996	272	4
2118	304	4
2205	336	4
2276	300	4
2362	305	4
2470	322	3
2627	285	3
2708	266	3
2832	332	3
2922	274	3
3024	315	3
3092	287	3
36	375	0
84	399	0
211	371	0
269	398	0
375	387	0
535	421	0
623	361	8
712	409	8
768	363	8
923	397	8
1013	425	8
1094	403	8
1208	410	8
1281	405	6
1431	435	6
1487	381	6
1589	403	6
1702	382	6
1834	406	6
1909	416	4
2025	392	4
2106	368	4
2187	418	4
2297	385	4
2393	393	4
2510	353	3
2605	404	3
2662	387	3
2815	384	3
2875	447	3
2987	365	3
3073	396	3
-36	480	1
120	476	0
169	488	0
299	495	0
392	521	0
496	504	0
623	471	8
727	495	8
816	536	8
865	506	8
1028	501	8
1091	520	8
1218	506	9
1283	502	9
1434	529	6
1517	505	6
1556	469	6
1676	487	6
1768	498	6
1919	534	9
2005	478	4
2109	511	4
2167	486	4
2298	482	4
2394	507	4
2495	524	9
2586	466	3
2708	503	3
2812	507	3
2938	526	3
2991	528	3
3087	460	3
24	622	1
74	608	1
227	601	0
289	609	1
404	586	0
514	628	1
588	595	1
707	615	8
845	605	8
911	616	8
988	579	8
1113	608	8
1197	618	8
1322	560	9
1410	580	6
1494	621	9
1622	611	6
1733	581	6
1795	583	9
1895	602	9
2007	606	9
2094	563	4
2216	607	4
2312	625	4
2403	627	4
2534	640	9
2605	627	9
2712	585	9
2793	621	3
2863	633	3
2971	586	9
3068	579	9
-20	714	1
119	713	1
188	662	1
326	687	1
434	724	1
474	666	1
580	671	1
715	714	1
802	713	1
884	689	8
1025	682	9
1115	686	9
1227	711	9
1293	717	9
1366	724	9
1506	728	9
1604	695	9
1697	663	9
1810	711	9
1924	694	9
1980	685	9
2137	727	9
2191	730	9
2331	667	9
2380	703	9
2455	690	9
2602	731	9
2690	692	9
2797	675	9
2935	727	9
3004	653	9
3125	700	9
-4	848	1
106	823	1
174	821	1
322	790	1
384	803	1
525	809	1
612	799	1
716	810	1
816	806	1
890	806	1
988	805	7
1090	834	7
1212	797	9
1281	797	9
1392	799	9
1503	803	9
1622	783	9
1700	822	9
1800	812	9
1911	777	9
2045	790	9
2095	796	2
2215	792	9
2279	803	9
2386	845	9
2500	834	9
2590	816	9
2738	805	9
2821	799	9
2906	798	9
3040	775	9
3094	817	9
34	875	1
69	919	1
208	928	1
279	898	1
391	934	1
521	933	1
575	937	1
713	901	1
792	888	7
931	865	7
987	872	7
1147	879	9
1208	931	9
1281	893	9
1393	924	5
1524	937	5
1614	911	5
1716	870	9
1781	858	9
1893	912	9
1961	885	9
2092	897	2
2217	884	2
2294	909	9
2435	883	9
2506	912	9
2610	864	9
2711	921	2
2773	908	2
2922	901	2
3024	885	9
3126	873	9
3	1002	1
87	1039	1
184	1001	1
337	1016	1
422	972	1
504	978	1
629	996	1
703	999	7
773	983	7
870	999	7
1000	987	7
1092	1018	7
1179	978	7
1283	1034	5
1397	1012	5
1502	1019	5
1626	978	5
1689	1017	5
1789	992	9
1867	966	9
1960	988	9
2110	1014	2
2231	973	2
2296	1003	2
2424	1001	2
2488	1019	2
2638	988	9
2690	973	9
2842	1024	2
2903	991	2
3045	1015	2
3076	1009	9
-11	1071	1
83	1143	1
176	1057	1
295	1089	1
441	1131	1
483	1102	1
635	1101	7
668	1096	7
794	1068	7
944	1099	7
968	1087	7
1104	1074	7
1183	1094	7
1289	1068	5
1383	1141	5
1467	1098	5
1599	1054	5
1739	1117	5
1804	1080	2
1895	1114	2
1994	1106	2
2119	1100	2
2215	1078	2
2261	1088	2
2408	1106	2
2494	1127	2
2643	1126	2
2688	1133	2
2773	1119	2
2925	1097	2
3046	1133	2
3120	1094	2
32	1198	1
119	1222	1
219	1196	1
301	1178	1
399	1206	1
486	1163	1
605	1223	1
680	1176	7
793	1157	7
899	1215	7
1035	1193	7
1117	1185	7
1197	1194	5
1276	1158	5
1375	1204	5
1460	1243	5
1612	1178	5
1708	1184	5
1784	1211	5
1882	1174	2
2040	1152	2
2106	1222	2
2218	1221	2
2258	1209	2
2396	1200	2
2509	1218	2
2619	1182	2
2652	1191	2
2792	1205	2
2930	1187	2
2985	1228	2
3085	1187	2
