512 	 511 	 10 	 0.30 
 
-11	28	0
114	0	0
221	-21	0
308	13	0
414	-30	0
498	12	0
630	-6	8
707	-31	8
786	-39	8
878	-8	8
1002	19	8
1123	-1	8
1237	3	8
1309	-14	6
1384	14	6
1498	-16	6
1617	28	6
1721	-12	6
1830	-5	6
1900	15	4
1986	32	4
2120	7	4
2198	42	4
2270	27	4
2379	25	4
2462	30	4
2574	-29	3
2681	-17	3
2836	3	3
2904	-37	3
3036	-29	3
3115	-24	3
-15	68	0
111	150	0
177	111	0
308	63	0
388	90	0
479	84	0
610	82	0
686	71	8
794	70	8
907	120	8
984	129	8
1135	81	8
1211	115	6
1275	142	6
1397	78	6
1542	111	6
1613	107	6
1689	73	6
1763	94	4
1900	134	4
1973	92	4
2063	121	4
2194	68	4
2279	80	4
2394	121	4
2499	70	4
2596	109	3
2695	59	3
2812	107	3
2903	97	3
3014	70	3
3094	105	3
2	194	0
118	170	0
202	214	0
268	183	0
399	186	0
469	170	0
563	186	0
698	180	8
834	198	8
924	157	8
985	203	8
1117	184	8
1246	161	6
1323	241	6
1366	208	6
1503	225	6
1638	226	6
1658	188	6
1788	169	6
1884	185	4
2009	181	4
2092	164	4
2169	212	4
2307	207	4
2380	154	3
2543	205	3
2587	218	3
2708	210	3
2805	167	3
2927	186	3
2982	232	3
3099	221	3
-13	301	0
142	297	0
167	272	0
309	292	0
426	288	0
493	301	0
610	288	0
680	318	8
757	309	8
903	275	8
993	344	8
1090	318	8
1165	339	8
1292	341	6
1402	268	6
1471	291	6
1644	300	6
1708	292	6
1835	298	6
1904	301	4
2029	280	4
2085	280	4
2166	319	4
2280	299	4
2391	325	4
2487	290	4
2610	301	3
2713	304	3
2801	322	3
2934	281	3
3025	320	3
3111	327	3
41	408	0
105	414	0
168	386	0
305	382	0
368	431	0
526	395	0
581	396	8
705	418	8
792	389	8
920	398	8
1033	406	8
1082	400	8
1183	417	8
1294	422	6
1419	400	6
1487	416	6
1601	394	6
1713	370	6
1821	401	6
1934	443	4
1982	409	4
2071	374	4
2202	436	4
2299	405	4
2400	376	4
2508	396	3
2605	405	3
2659	368	3
2814	384	3
2868	437	3
2972	395	3
3085	418	3
-16	485	0
112	504	0
168	531	0
329	454	0
410	495	0
490	537	1
613	483	1
705	477	8
803	513	8
873	502	8
999	516	8
1077	529	8
1191	511	8
1292	506	6
1435	528	6
1475	508	6
1577	467	6
1690	516	6
1767	455	6
1934	546	4
2032	455	4
2108	503	4
2211	474	4
2294	504	4
2396	461	4
2477	494	4
2590	476	3
2706	474	3
2784	507	3
2922	485	3
2996	544	3
3067	472	3
11	600	1
96	578	0
187	592	0
322	566	0
394	584	0
516	583	1
606	640	1
672	628	1
830	583	1
894	616	8
1021	596	8
1116	599	8
1191	627	8
1297	609	7
1396	556	6
1503	586	6
1596	576	6
1733	611	7
1811	600	7
1901	622	7
2013	602	4
2116	594	4
2202	642	4
2281	626	4
2403	629	4
2497	635	4
2567	582	4
2734	600	3
2780	594	4
2879	608	3
2968	564	3
3070	611	4
-9	666	1
105	736	1
193	683	1
329	702	1
428	692	1
480	709	1
594	691	1
700	702	1
775	699	1
868	710	1
994	673	8
1119	691	7
1203	685	7
1301	699	7
1374	690	7
1477	724	7
1628	690	7
1688	686	7
1833	683	7
1938	673	7
1980	670	7
2106	708	7
2190	695	7
2283	684	4
2379	698	4
2459	693	4
2601	713	4
2689	695	4
2791	674	4
2905	688	4
2998	665	4
3130	654	4
24	817	1
145	799	1
176	833	1
316	776	1
407	811	1
509	816	1
600	766	1
743	810	9
795	822	1
903	777	9
958	795	7
1097	818	7
1201	820	7
1270	819	7
1373	788	7
1504	818	7
1636	783	7
1676	833	7
1817	818	7
1911	774	7
2027	800	7
2099	786	7
2203	762	4
2300	810	4
2413	801	4
2478	838	4
2601	786	4
2715	799	4
2789	838	4
2903	791	4
3032	755	4
3122	792	4
43	878	1
72	930	1
200	927	1
273	933	1
369	888	1
490	933	1
576	915	9
690	916	9
784	874	9
897	872	9
1007	865	9
1141	876	7
1221	940	7
1284	882	7
1382	928	7
1494	895	7
1612	927	7
1688	900	7
1763	896	7
1876	906	7
1977	899	5
2130	895	5
2198	919	5
2273	922	4
2439	926	4
2493	916	4
2610	876	4
2721	938	2
2772	903	4
2928	902	2
3017	883	2
3131	912	4
13	987	1
104	1048	1
210	967	1
314	1020	1
413	955	1
488	981	9
631	987	9
704	1001	9
765	980	9
871	1036	9
1012	988	9
1107	1006	9
1158	972	9
1300	1043	7
1397	1006	7
1543	1011	7
1600	997	7
1702	1027	7
1795	965	7
1866	990	7
1986	998	5
2108	1007	5
2189	991	5
2293	1036	4
2399	957	4
2490	1047	4
2644	973	4
2688	990	2
2798	1026	2
2945	998	2
3048	1008	2
3083	1032	2
8	1073	1
127	1130	1
206	1085	1
280	1078	1
435	1140	1
470	1099	1
611	1095	9
662	1093	9
801	1068	9
940	1060	9
994	1058	9
1102	1103	7
1160	1069	7
1294	1101	7
1370	1129	7
1506	1101	7
1625	1093	7
1742	1114	7
1789	1082	5
1934	1124	5
1991	1128	5
2118	1101	5
2204	1084	5
2296	1096	5
2391	1147	4
2493	1105	4
2642	1097	2
2708	1093	2
2783	1085	2
2921	1134	2
3002	1126	2
3104	1108	2
-11	1187	1
108	1210	1
188	1160	1
316	1190	1
426	1236	1
492	1160	1
617	1206	1
682	1194	9
797	1158	9
865	1187	9
997	1168	9
1119	1213	7
1195	1234	7
1285	1190	7
1380	1205	7
1463	1203	7
1620	1192	7
1721	1210	7
1809	1201	5
1856	1166	5
2011	1189	5
2101	1204	5
2200	1219	5
2285	1223	5
2386	1199	5
2491	1221	2
2611	1162	2
2694	1238	2
2782	1195	2
2918	1225	2
2972	1204	2
3125	1216	2
4	1330	1
78	1292	1
215	1288	1
269	1335	1
406	1297	1
493	1304	1
617	1305	9
720	1323	9
806	1297	9
906	1292	9
982	1340	9
1113	1285	7
1209	1266	7
1292	1329	7
1427	1288	7
1510	1305	7
1617	1317	7
1707	1261	7
1839	1302	5
1913	1336	5
2009	1300	5
2113	1321	5
2232	1292	5
2313	1260	5
2365	1299	2
2478	1293	2
2646	1288	2
2713	1270	2
2770	1299	2
2889	1285	2
3003	1322	2
3120	1319	2
33	1388	1
100	1384	1
209	1379	1
331	1431	1
386	1401	1
529	1413	1
627	1423	9
686	1386	9
775	1389	9
903	1393	9
1014	1400	9
1085	1408	7
1212	1397	7
1275	1441	7
1400	1395	7
1508	1431	7
1612	1396	7
1748	1426	5
1772	1396	5
1883	1367	5
1990	1396	5
2085	1408	5
2237	1384	5
2334	1401	5
2388	1412	5
2512	1415	2
2566	1374	2
2717	1426	2
2799	1399	2
2929	1399	2
2975	1393	2
3079	1400	2
8	1507	1
106	1493	1
217	1511	1
319	1480	1
426	1492	1
524	1513	9
618	1496	9
719	1514	9
812	1461	9
932	1507	9
1017	1529	9
1084	1498	9
1228	1528	7
1294	1529	7
1383	1485	7
1452	1490	7
1591	1500	7
1678	1528	7
1804	1479	5
1930	1469	5
1986	1500	5
2115	1506	5
2226	1468	5
2319	1454	5
2417	1479	5
2508	1502	5
2605	1511	2
2706	1499	2
2804	1498	2
2887	1510	2
3021	1515	2
3114	1514	2

0 	 1 	144	21.00
0 	 32 	195	17.00
1 	 2 	205	22.00
2 	 3 	261	22.00
2 	 34 	201	19.00
3 	 4 	269	20.00
3 	 35 	176	20.00
4 	 5 	257	16.00
4 	 36 	193	22.00
6 	 7 	206	19.00
7 	 8 	200	16.00
8 	 9 	203	24.00
9 	 10 	137	17.00
9 	 41 	204	20.00
10 	 11 	274	16.00
12 	 13 	273	24.00
12 	 44 	260	20.00
13 	 14 	196	20.00
14 	 15 	276	24.00
15 	 16 	191	24.00
16 	 17 	266	17.00
18 	 19 	173	17.00
18 	 50 	275	17.00
19 	 20 	216	24.00
19 	 51 	251	19.00
20 	 21 	248	19.00
21 	 22 	134	17.00
22 	 23 	210	19.00
23 	 24 	171	18.00
23 	 55 	251	24.00
24 	 25 	248	17.00
25 	 26 	225	24.00
27 	 28 	154	16.00
28 	 29 	215	19.00
29 	 30 	169	21.00
29 	 61 	257	21.00
30 	 31 	187	17.00
30 	 62 	266	23.00
33 	 34 	201	23.00
36 	 37 	159	24.00
37 	 38 	163	16.00
38 	 39 	153	23.00
38 	 70 	141	23.00
39 	 40 	169	21.00
39 	 71 	125	19.00
40 	 41 	275	23.00
40 	 72 	234	22.00
42 	 43 	139	19.00
43 	 44 	159	22.00
44 	 45 	127	21.00
44 	 76 	238	17.00
46 	 47 	269	19.00
46 	 78 	254	17.00
47 	 48 	269	16.00
48 	 49 	158	22.00
52 	 53 	259	20.00
53 	 54 	226	17.00
54 	 55 	211	21.00
55 	 56 	237	18.00
55 	 87 	266	20.00
56 	 57 	121	17.00
57 	 58 	269	17.00
58 	 59 	234	17.00
60 	 61 	232	24.00
60 	 92 	215	17.00
63 	 95 	202	16.00
64 	 65 	145	16.00
64 	 96 	209	24.00
66 	 67 	257	18.00
66 	 98 	224	17.00
67 	 68 	168	16.00
69 	 70 	203	23.00
70 	 102 	205	21.00
72 	 73 	167	22.00
73 	 74 	189	20.00
73 	 105 	225	21.00
75 	 76 	174	24.00
76 	 77 	233	18.00
76 	 108 	177	23.00
77 	 78 	148	24.00
78 	 79 	273	24.00
79 	 80 	145	23.00
80 	 81 	271	23.00
80 	 112 	162	22.00
82 	 83 	244	18.00
82 	 114 	213	24.00
83 	 84 	161	20.00
85 	 86 	158	21.00
86 	 87 	128	22.00
86 	 118 	214	24.00
87 	 88 	134	16.00
89 	 90 	213	21.00
89 	 121 	141	17.00
90 	 91 	177	17.00
91 	 92 	132	24.00
93 	 94 	154	18.00
93 	 125 	166	16.00
94 	 95 	131	17.00
96 	 97 	254	23.00
96 	 128 	269	20.00
97 	 98 	259	18.00
98 	 99 	243	23.00
99 	 100 	226	18.00
100 	 101 	154	19.00
101 	 102 	136	20.00
102 	 103 	149	16.00
102 	 134 	152	24.00
104 	 105 	217	20.00
104 	 136 	237	16.00
106 	 107 	241	24.00
106 	 138 	163	20.00
107 	 108 	270	19.00
107 	 139 	262	24.00
109 	 110 	253	24.00
110 	 111 	254	23.00
111 	 143 	129	20.00
113 	 114 	222	21.00
114 	 115 	171	20.00
114 	 146 	129	23.00
115 	 116 	176	16.00
116 	 117 	181	16.00
117 	 118 	120	21.00
118 	 119 	223	20.00
118 	 150 	197	22.00
119 	 120 	238	17.00
120 	 121 	198	23.00
121 	 122 	216	16.00
122 	 123 	135	24.00
122 	 154 	259	22.00
123 	 124 	196	20.00
124 	 125 	167	17.00
125 	 126 	205	18.00
126 	 127 	189	16.00
129 	 130 	208	23.00
129 	 161 	216	17.00
130 	 131 	226	21.00
131 	 132 	158	20.00
131 	 163 	270	19.00
132 	 133 	195	18.00
132 	 164 	275	17.00
134 	 135 	179	24.00
136 	 137 	208	23.00
136 	 168 	181	18.00
139 	 140 	275	22.00
139 	 171 	272	21.00
140 	 141 	201	19.00
140 	 172 	265	19.00
141 	 142 	214	19.00
141 	 173 	215	24.00
142 	 143 	278	19.00
143 	 144 	235	21.00
145 	 146 	135	17.00
145 	 177 	199	18.00
146 	 147 	270	22.00
146 	 178 	166	21.00
147 	 148 	129	22.00
147 	 179 	259	18.00
149 	 150 	262	20.00
150 	 151 	208	20.00
151 	 152 	280	22.00
152 	 153 	188	20.00
154 	 155 	209	22.00
156 	 157 	211	21.00
156 	 188 	177	24.00
157 	 158 	207	19.00
157 	 189 	210	21.00
159 	 191 	202	19.00
160 	 161 	257	22.00
160 	 192 	189	24.00
162 	 163 	261	16.00
164 	 165 	264	23.00
165 	 166 	136	19.00
165 	 197 	196	22.00
167 	 168 	273	16.00
167 	 199 	261	21.00
169 	 170 	218	20.00
169 	 201 	193	21.00
171 	 203 	141	22.00
173 	 174 	147	21.00
173 	 205 	157	23.00
174 	 175 	170	23.00
176 	 177 	268	20.00
177 	 209 	249	16.00
180 	 181 	122	17.00
181 	 182 	251	24.00
181 	 213 	222	20.00
182 	 183 	123	19.00
183 	 184 	203	19.00
183 	 215 	243	17.00
184 	 185 	232	23.00
185 	 186 	279	16.00
187 	 188 	245	24.00
189 	 190 	157	21.00
190 	 191 	181	18.00
190 	 222 	272	16.00
191 	 223 	261	16.00
192 	 193 	224	21.00
193 	 194 	125	16.00
193 	 225 	162	16.00
195 	 196 	216	19.00
196 	 197 	180	20.00
197 	 198 	205	22.00
198 	 199 	257	23.00
199 	 200 	218	22.00
200 	 201 	135	24.00
200 	 232 	277	20.00
201 	 202 	187	20.00
202 	 203 	226	24.00
203 	 204 	277	19.00
204 	 236 	241	23.00
206 	 207 	276	22.00
206 	 238 	225	21.00
207 	 208 	279	21.00
208 	 209 	268	17.00
209 	 210 	190	17.00
209 	 241 	221	23.00
210 	 211 	212	16.00
211 	 212 	178	22.00
211 	 243 	156	23.00
214 	 215 	256	21.00
214 	 246 	208	19.00
215 	 216 	270	19.00
215 	 247 	255	16.00
216 	 217 	131	18.00
217 	 218 	245	23.00
218 	 219 	236	18.00
218 	 250 	226	21.00
219 	 220 	258	18.00
219 	 251 	131	22.00
220 	 221 	207	19.00
221 	 222 	153	19.00
221 	 253 	158	17.00
223 	 255 	168	23.00
224 	 225 	164	22.00
226 	 227 	221	21.00
227 	 228 	148	19.00
228 	 229 	178	20.00
228 	 260 	193	23.00
229 	 230 	199	16.00
230 	 231 	213	19.00
231 	 232 	157	19.00
231 	 263 	256	17.00
232 	 233 	238	20.00
234 	 235 	198	20.00
235 	 267 	191	23.00
237 	 238 	251	24.00
237 	 269 	182	21.00
238 	 239 	215	20.00
239 	 240 	156	18.00
242 	 243 	260	20.00
242 	 274 	258	24.00
243 	 244 	268	19.00
244 	 245 	157	19.00
245 	 246 	247	23.00
245 	 277 	248	22.00
247 	 248 	217	23.00
247 	 279 	140	21.00
249 	 281 	125	24.00
252 	 253 	151	17.00
252 	 284 	182	22.00
253 	 254 	153	24.00
256 	 257 	185	22.00
257 	 258 	247	21.00
258 	 259 	219	19.00
259 	 260 	168	24.00
259 	 291 	280	22.00
260 	 261 	212	20.00
262 	 263 	146	17.00
263 	 264 	174	19.00
264 	 265 	268	16.00
264 	 296 	191	19.00
266 	 267 	177	24.00
266 	 298 	146	23.00
268 	 269 	274	24.00
269 	 270 	232	17.00
270 	 271 	280	22.00
271 	 272 	122	21.00
271 	 303 	231	16.00
273 	 274 	242	18.00
274 	 275 	176	23.00
275 	 276 	138	22.00
278 	 279 	219	20.00
279 	 280 	279	17.00
280 	 281 	216	16.00
281 	 282 	205	20.00
283 	 284 	164	21.00
285 	 286 	190	21.00
285 	 317 	231	16.00
286 	 287 	230	17.00
288 	 289 	120	16.00
288 	 320 	139	22.00
290 	 291 	171	21.00
292 	 293 	275	17.00
292 	 324 	208	17.00
294 	 295 	131	16.00
294 	 326 	250	17.00
295 	 296 	181	20.00
296 	 297 	181	23.00
296 	 328 	235	22.00
298 	 299 	149	19.00
298 	 330 	192	17.00
299 	 300 	264	22.00
299 	 331 	167	16.00
300 	 301 	181	16.00
300 	 332 	176	16.00
301 	 302 	148	24.00
302 	 303 	168	21.00
303 	 304 	138	19.00
304 	 305 	158	21.00
304 	 336 	200	21.00
305 	 306 	188	22.00
307 	 308 	162	23.00
307 	 339 	250	17.00
308 	 309 	146	21.00
308 	 340 	132	24.00
310 	 311 	184	21.00
311 	 312 	262	20.00
312 	 313 	265	16.00
313 	 314 	142	23.00
313 	 345 	133	19.00
314 	 315 	213	16.00
315 	 316 	275	17.00
317 	 318 	197	21.00
318 	 319 	203	17.00
318 	 350 	264	19.00
320 	 321 	247	19.00
320 	 352 	270	21.00
321 	 322 	247	16.00
322 	 323 	173	17.00
323 	 324 	253	16.00
324 	 325 	206	21.00
325 	 326 	164	16.00
326 	 327 	232	21.00
327 	 359 	202	21.00
329 	 330 	125	18.00
330 	 362 	181	22.00
333 	 334 	121	17.00
333 	 365 	273	20.00
335 	 336 	152	23.00
336 	 337 	192	17.00
337 	 338 	191	20.00
338 	 339 	267	22.00
338 	 370 	270	22.00
340 	 341 	260	17.00
341 	 342 	131	22.00
341 	 373 	140	18.00
342 	 343 	162	24.00
343 	 344 	238	19.00
344 	 345 	269	17.00
344 	 376 	196	24.00
345 	 346 	147	23.00
347 	 348 	146	23.00
347 	 379 	241	21.00
349 	 350 	177	16.00
350 	 351 	212	17.00
351 	 383 	236	19.00
352 	 353 	161	22.00
353 	 354 	258	21.00
353 	 385 	158	23.00
354 	 355 	276	22.00
354 	 386 	179	20.00
355 	 356 	183	23.00
357 	 358 	277	20.00
357 	 389 	222	20.00
360 	 361 	226	23.00
360 	 392 	259	19.00
363 	 364 	238	19.00
364 	 365 	213	18.00
365 	 366 	235	20.00
366 	 367 	140	17.00
366 	 398 	249	16.00
367 	 368 	174	23.00
368 	 369 	179	17.00
369 	 370 	202	23.00
370 	 371 	237	24.00
372 	 373 	149	18.00
372 	 404 	250	21.00
373 	 374 	180	19.00
375 	 376 	195	17.00
376 	 377 	260	19.00
376 	 408 	169	23.00
378 	 379 	166	19.00
379 	 380 	181	22.00
379 	 411 	195	18.00
381 	 382 	202	22.00
381 	 413 	175	24.00
382 	 383 	257	19.00
384 	 385 	154	20.00
385 	 417 	278	24.00
387 	 388 	196	19.00
387 	 419 	240	20.00
389 	 390 	164	18.00
389 	 421 	167	21.00
391 	 392 	158	24.00
391 	 423 	237	24.00
392 	 393 	199	20.00
392 	 424 	132	23.00
393 	 394 	238	22.00
393 	 425 	188	24.00
394 	 395 	212	19.00
395 	 396 	159	17.00
395 	 427 	143	24.00
396 	 397 	272	21.00
396 	 428 	212	20.00
399 	 400 	254	20.00
400 	 401 	274	24.00
400 	 432 	190	16.00
402 	 403 	168	20.00
402 	 434 	174	18.00
403 	 404 	215	21.00
405 	 406 	211	20.00
405 	 437 	187	18.00
407 	 408 	266	20.00
407 	 439 	228	17.00
408 	 409 	279	17.00
409 	 410 	182	23.00
410 	 411 	264	24.00
411 	 412 	233	20.00
412 	 413 	218	22.00
412 	 444 	171	23.00
413 	 414 	139	19.00
413 	 445 	232	23.00
414 	 415 	179	19.00
414 	 446 	272	23.00
416 	 417 	265	19.00
417 	 418 	247	18.00
417 	 449 	158	16.00
418 	 419 	265	16.00
418 	 450 	248	17.00
419 	 420 	135	17.00
420 	 421 	247	18.00
422 	 423 	254	22.00
422 	 454 	274	23.00
423 	 455 	226	19.00
425 	 426 	218	20.00
428 	 429 	202	16.00
430 	 431 	133	21.00
430 	 462 	141	18.00
432 	 433 	228	20.00
432 	 464 	159	17.00
433 	 434 	218	18.00
434 	 435 	168	17.00
435 	 436 	219	16.00
435 	 467 	174	17.00
436 	 437 	261	19.00
436 	 468 	185	18.00
438 	 439 	166	16.00
440 	 441 	152	24.00
440 	 472 	159	20.00
441 	 442 	212	16.00
442 	 443 	128	19.00
442 	 474 	160	16.00
443 	 444 	127	17.00
445 	 477 	277	22.00
447 	 479 	202	22.00
448 	 449 	129	17.00
450 	 451 	176	19.00
450 	 482 	251	21.00
451 	 452 	217	17.00
451 	 483 	124	23.00
452 	 453 	188	20.00
452 	 484 	197	23.00
453 	 454 	166	19.00
455 	 456 	141	17.00
455 	 487 	178	24.00
456 	 457 	167	20.00
456 	 488 	204	21.00
457 	 458 	207	18.00
457 	 489 	192	20.00
458 	 459 	203	22.00
458 	 490 	185	20.00
459 	 460 	247	20.00
459 	 491 	136	17.00
460 	 461 	256	23.00
460 	 492 	239	24.00
461 	 462 	198	17.00
462 	 463 	253	16.00
462 	 494 	246	22.00
463 	 464 	204	16.00
465 	 466 	274	18.00
466 	 467 	228	21.00
466 	 498 	165	23.00
469 	 470 	213	20.00
469 	 501 	162	24.00
