1024	1984	20	0.30

-15	 2	 0
116	 12	 0
180	 -8	 0
270	 16	 0
423	 -29	 0
498	 -9	 0
559	 -2	 0
725	 -4	 0
801	 4	 7
892	 -38	 7
964	 0	 7
1122	 -28	 7
1211	 18	 7
1290	 -15	 7
1359	 -15	 7
1492	 -28	 7
1592	 1	 7
1707	 -17	 5
1813	 -1	 5
1916	 -21	 5
2001	 39	 5
2097	 -9	 5
2177	 -5	 5
2280	 22	 5
2396	 3	 5
2531	 -26	 3
2597	 -20	 3
2708	 0	 3
2783	 9	 3
2884	 -14	 3
2990	 1	 3
3075	 -4	 3
1	 64	 0
98	 90	 0
233	 108	 0
295	 62	 0
381	 99	 0
475	 93	 0
613	 95	 0
682	 131	 0
802	 74	 7
916	 135	 7
999	 77	 7
1082	 125	 7
1200	 78	 7
1294	 96	 7
1382	 109	 7
1496	 91	 7
1583	 84	 5
1705	 65	 5
1815	 100	 5
1946	 100	 5
1997	 79	 5
2093	 62	 5
2198	 68	 5
2301	 84	 5
2379	 114	 3
2504	 61	 3
2621	 113	 3
2673	 74	 3
2767	 101	 3
2941	 122	 3
2991	 103	 3
3102	 88	 3
30	 175	 0
86	 194	 0
214	 209	 0
307	 177	 0
394	 219	 0
488	 223	 0
637	 164	 0
682	 181	 7
791	 225	 7
899	 208	 7
1030	 200	 7
1118	 190	 7
1232	 238	 7
1332	 204	 7
1411	 240	 7
1466	 197	 7
1617	 225	 5
1666	 223	 5
1800	 169	 5
1898	 166	 5
2007	 200	 5
2076	 170	 5
2197	 189	 5
2290	 181	 3
2414	 212	 3
2527	 231	 3
2636	 220	 3
2716	 184	 3
2844	 163	 3
2915	 155	 3
2994	 176	 3
3134	 168	 3
40	 325	 0
72	 323	 0
195	 307	 0
289	 273	 0
400	 302	 0
525	 276	 0
608	 306	 0
671	 281	 0
765	 297	 0
916	 288	 7
960	 288	 7
1102	 316	 7
1178	 336	 7
1276	 274	 7
1377	 293	 7
1473	 307	 5
1630	 331	 5
1728	 301	 5
1794	 296	 5
1915	 264	 5
1965	 285	 5
2125	 317	 5
2178	 262	 5
2258	 316	 5
2406	 336	 3
2475	 273	 3
2565	 304	 3
2721	 282	 3
2800	 286	 3
2874	 270	 3
2993	 326	 3
3099	 298	 3
-4	 376	 0
95	 430	 0
199	 402	 0
296	 400	 0
373	 414	 0
535	 382	 0
593	 381	 0
708	 361	 0
799	 396	 0
917	 392	 7
997	 389	 7
1092	 403	 7
1184	 379	 7
1289	 370	 7
1388	 412	 7
1508	 412	 5
1606	 395	 5
1713	 410	 5
1779	 406	 5
1880	 414	 5
1992	 404	 5
2110	 420	 5
2215	 391	 5
2339	 416	 3
2403	 355	 3
2482	 389	 3
2589	 376	 3
2683	 361	 3
2792	 446	 3
2890	 412	 3
3010	 389	 3
3119	 390	 3
-1	 488	 0
110	 495	 0
221	 527	 0
337	 495	 0
402	 508	 0
504	 512	 0
569	 528	 0
721	 509	 0
763	 493	 7
918	 524	 7
960	 483	 7
1098	 481	 7
1176	 503	 7
1300	 493	 7
1398	 518	 7
1495	 482	 7
1563	 490	 7
1730	 535	 5
1773	 526	 5
1864	 492	 5
1961	 504	 5
2085	 477	 5
2202	 496	 5
2268	 525	 5
